id;cardType;language;label;description;link;actorType;networkGain;memoryGain;cpuGain;storageGain;difficulty;interfaceComposant;dataComposant;performanceComposant;networkComposant;systemComposant;resume
127;200kg;pt;Eliminar as funcionalidades não essenciais;"Estudos mostram que 70% das funcionalidades solicitadas pelos utilizadores não são essenciais e 45% nunca são utilizadas. Visar a sobriedade funcional da sua aplicação permite baixar o seu custo de desenvolvimento inicial, a sua dívida técnica e os impactos ambientais associados.
Para verificar a utilidade de uma funcionalidade antes do seu desenvolvimento, podem ser implementados métodos como o método MoSCoW, workshops, wireframes (maquetes funcionais) ou protótipos com testes de utilizador.";;Proprietário do Produto;1;1;1;1;3;1;0;0;0;1;"Estudos indicam que 70% das funcionalidades solicitadas pelos utilizadores não são essenciais, e 45% nunca são utilizadas; focar na sobriedade funcional pode reduzir custos de desenvolvimento e impactos ambientais. Métodos como MoSCoW, workshops e protótipos podem ajudar a avaliar a utilidade das funcionalidades antes do desenvolvimento."
127;200kg;de;Nicht wesentliche Funktionen eliminieren;"Studien zeigen, dass 70 % der von Benutzern angeforderten Funktionen nicht wesentlich sind und 45 % nie genutzt werden. Das Anstreben funktionaler Sparsamkeit für Ihre Anwendung senkt die anfänglichen Entwicklungskosten, die technische Schuld und die damit verbundenen Umweltauswirkungen.
Um die Nützlichkeit einer Funktion vor ihrer Entwicklung zu überprüfen, können Methoden wie die MoSCoW-Methode, Workshops, Wireframes (funktionale Mockups) oder Prototypen mit Benutzertests eingesetzt werden.";;Produktverantwortlicher;1;1;1;1;3;1;0;0;0;1;Studien zeigen, dass 70 % der angeforderten Funktionen nicht wesentlich sind und 45 % nie genutzt werden, weshalb funktionale Sparsamkeit die Entwicklungskosten und Umweltauswirkungen senkt. Methoden wie die MoSCoW-Methode, Workshops und Prototypen können helfen, die Nützlichkeit von Funktionen vor ihrer Entwicklung zu überprüfen.
129;200kg;fr;Optimiser les requêtes aux bases de données;"Les requêtes en base de données, notamment celles qui sont effectuées fréquemment, ont une influence sur la consommation des ressources.
Pour les optimiser on peut entre autres : analyser le plan d’exécution des requêtes pour les optimiser, limiter le nombre de données remontées (pagination, LIMIT), ne récupérer que les champs nécessaires, ajouter des index sur les clés pour les requêtes coûteuses en lecture, conserver en cache les résultats qui changent peu ou encore avoir un modèle de données dénormalisé (limiter les jointures).";;Développeur;1;1;1;1;3;0;1;1;0;0;Les requêtes fréquentes en base de données affectent la consommation des ressources, et leur optimisation peut se faire par l'analyse du plan d'exécution, la limitation des données récupérées, l'ajout d'index, la mise en cache des résultats et l'utilisation d'un modèle de données dénormalisé.
129;200kg;es;Optimizar las consultas a las bases de datos;"Las consultas a bases de datos, especialmente las que se realizan con frecuencia, influyen en el consumo de recursos.
Para optimizarlas, se puede, entre otras cosas: analizar el plan de ejecución de las consultas para optimizarlas, limitar el número de datos devueltos (paginación, LIMIT), recuperar solo los campos necesarios, añadir índices en las claves para consultas costosas en lectura, mantener en caché los resultados que cambian poco o tener un modelo de datos desnormalizado (limitar los joins).";;Desarrollador;1;1;1;1;3;0;1;1;0;0;Para optimizar las consultas a bases de datos y reducir el consumo de recursos, se pueden analizar los planes de ejecución, limitar los datos devueltos, recuperar solo campos necesarios, añadir índices, mantener en caché resultados poco cambiantes y desnormalizar el modelo de datos.
129;200kg;pt;Otimizar as requisições às bases de dados;"As requisições à base de dados, especialmente as que são efetuadas frequentemente, têm influência no consumo de recursos.
Para otimizá-las, pode-se, entre outras coisas: analisar o plano de execução das requisições para otimizá-las, limitar o número de dados retornados (paginação, LIMIT), recuperar apenas os campos necessários, adicionar índices nas chaves para requisições custosas em leitura, manter em cache os resultados que mudam pouco ou ter um modelo de dados desnormalizado (limitar as junções).";;Desenvolvedor;1;1;1;1;3;0;1;1;0;0;As requisições à base de dados podem ser otimizadas através da análise do plano de execução, limitação dos dados retornados, recuperação de campos necessários, adição de índices, uso de cache e desnormalização do modelo de dados.
129;200kg;de;Datenbankabfragen optimieren;"Datenbankabfragen, insbesondere solche, die häufig ausgeführt werden, beeinflussen den Ressourcenverbrauch.
Um sie zu optimieren, kann man unter anderem: den Ausführungsplan der Abfragen analysieren, um sie zu optimieren, die Anzahl der zurückgegebenen Daten begrenzen (Paginierung, LIMIT), nur die benötigten Felder abrufen, Indizes für Schlüssel bei lesekostenintensiven Abfragen hinzufügen, Ergebnisse, die sich selten ändern, im Cache speichern oder ein denormalisiertes Datenmodell verwenden (Joins begrenzen).";;Entwickler;1;1;1;1;3;0;1;1;0;0;Datenbankabfragen können durch Analyse des Ausführungsplans, Begrenzung der zurückgegebenen Daten, Abruf nur benötigter Felder, Hinzufügen von Indizes, Caching seltener Änderungen und denormalisierte Datenmodelle optimiert werden.
131;200kg;fr;Quantifier précisément le besoin;"Le besoin doit être quantifié précisément afin d'éviter au maximum la surqualité. Il peut s'agir d'un taux de compression pour les images, un temps de réponse maximum pour une requête HTTP ou le nombre d’items affichés dans une liste. Si une information n’est pas précisée, c’est le niveau de qualité ou la quantité minimale qui doit être proposé.
De plus, les valeurs par défaut, rarement modifiées par l'utilisateur, doivent être choisies pour répondre au besoin avec un impact minimal.
Par exemple, mettre par défaut une résolution de vidéo acceptable (480p) plutôt que maximale.";;Responsable Produit;1;1;1;1;2;1;0;0;0;1;Il est essentiel de quantifier précisément le besoin pour éviter la surqualité, en définissant des paramètres comme le taux de compression des images ou le temps de réponse maximum, tout en choisissant des valeurs par défaut adaptées pour minimiser l'impact.
131;200kg;es;Cuantificar precisamente la necesidad;"La necesidad debe cuantificarse con precisión para evitar al máximo la sobrecalidad. Puede tratarse de una tasa de compresión para las imágenes, un tiempo de respuesta máximo para una solicitud HTTP o el número de elementos mostrados en una lista. Si no se especifica una información, se debe ofrecer el nivel de calidad o la cantidad mínima.
Además, los valores predeterminados, raramente modificados por el usuario, deben elegirse para satisfacer la necesidad con un impacto mínimo.
Por ejemplo, establecer por defecto una resolución de vídeo aceptable (480p) en lugar de la máxima.";;Propietario del Producto;1;1;1;1;2;1;0;0;0;1;La necesidad debe ser cuantificada con precisión para evitar la sobrecalidad, especificando niveles mínimos de calidad y eligiendo valores predeterminados que satisfagan la necesidad con un impacto mínimo.
131;200kg;pt;Quantificar precisamente a necessidade;"A necessidade deve ser quantificada precisamente para evitar ao máximo a sobrequalidade. Pode tratar-se de uma taxa de compressão para as imagens, um tempo de resposta máximo para uma requisição HTTP ou o número de itens exibidos numa lista. Se uma informação não for especificada, é o nível de qualidade ou a quantidade mínima que deve ser proposta.
Além disso, os valores padrão, raramente modificados pelo utilizador, devem ser escolhidos para responder à necessidade com um impacto mínimo.
Por exemplo, definir por defeito uma resolução de vídeo aceitável (480p) em vez da máxima.";;Proprietário do Produto;1;1;1;1;2;1;0;0;0;1;A necessidade deve ser quantificada com precisão para evitar sobrequalidade, utilizando valores padrão que atendam a essa necessidade com impacto mínimo, como escolher uma resolução de vídeo aceitável por defeito.
131;200kg;de;Bedarf genau quantifizieren;"Der Bedarf muss genau quantifiziert werden, um Überqualität maximal zu vermeiden. Dies kann eine Kompressionsrate für Bilder, eine maximale Antwortzeit für eine HTTP-Anfrage oder die Anzahl der in einer Liste angezeigten Elemente sein. Wenn eine Information nicht spezifiziert ist, sollte das minimale Qualitätsniveau oder die minimale Menge angeboten werden.
Darüber hinaus sollten die Standardwerte, die vom Benutzer selten geändert werden, so gewählt werden, dass sie den Bedarf mit minimalen Auswirkungen erfüllen.
Zum Beispiel standardmäßig eine akzeptable Videoauflösung (480p) anstelle der maximalen festlegen.";;Produktverantwortlicher;1;1;1;1;2;1;0;0;0;1;Der Bedarf muss präzise quantifiziert werden, um Überqualität zu vermeiden, wobei Standardwerte so gewählt werden sollten, dass sie den Bedarf mit minimalen Auswirkungen erfüllen.
133;Expert;fr;Expert architecte logiciel écoresponsable;;;Architecte;;;;;;;;;;;
133;Expert;es;Experto arquitecto de software eco-responsable;;;Arquitecto;;;;;;;;;;;
133;Expert;pt;Especialista arquiteto de software eco-responsável;;;Arquiteto;;;;;;;;;;;
133;Expert;de;Experte für umweltbewusste SoftwareArchitecteur;;;Architekt;;;;;;;;;;;
135;Expert;fr;Expert développeur artisan écoresponsable;;;Développeur;;;;;;;;;;;
135;Expert;es;Experto desarrollador artesano eco-responsable;;;Desarrollador;;;;;;;;;;;
135;Expert;pt;Especialista desenvolvedor artesão eco-responsável;;;Desenvolvedor;;;;;;;;;;;
135;Expert;de;Experte für umweltbewusste handwerkliche Entwicklung;;;Entwickler;;;;;;;;;;;
137;Expert;fr;Expert fonctionnel écoresponsable;;;Responsable Produit;;;;;;;;;;;
137;Expert;es;Experto funcional eco-responsable;;;Propietario del Producto;;;;;;;;;;;
137;Expert;pt;Especialista funcional eco-responsável;;;Proprietário do Produto;;;;;;;;;;;
137;Expert;de;Experte für umweltbewusste funktionale Analyse;;;Produktverantwortlicher;;;;;;;;;;;
139;Formation;fr;"Formation au
développement green";"Référentiel GreenIT.fr - GreenIT.fr, avec le soutien de plus de
40 contributeurs membres du collectif conception numérique responsable, a mis au point un référentiel de 115 bonnes pratiques d'éco-conception web.";https://github.com/cnumr/best-practices;Développeur;;;;;;;;;;;GreenIT.fr, avec l'aide de plus de 40 contributeurs, a élaboré un référentiel de 115 bonnes pratiques d'éco-conception web.
139;Formation;es;"Formación en
desarrollo green";"Referencial GreenIT.fr - GreenIT.fr, con el apoyo de más de
40 colaboradores miembros del colectivo de diseño digital responsable, ha desarrollado un referencial de 115 buenas prácticas de ecodiseño web.";https://github.com/cnumr/best-practices;Desarrollador;;;;;;;;;;;GreenIT.fr, con el apoyo de más de 40 colaboradores, ha elaborado un referencial de 115 buenas prácticas de ecodiseño web.
139;Formation;pt;"Formação em
desenvolvimento green";"Referencial GreenIT.fr - GreenIT.fr, com o apoio de mais de
40 contribuidores membros do coletivo concepção digital responsável, desenvolveu um referencial de 115 boas práticas de ecodesign web.";https://github.com/cnumr/best-practices;Desenvolvedor;;;;;;;;;;;O GreenIT.fr, com o apoio de mais de 40 colaboradores, criou um referencial com 115 boas práticas de ecodesign web.
139;Formation;de;"Schulung zur
Green-Entwicklung";"GreenIT.fr-Referenzwerk - GreenIT.fr hat mit Unterstützung von über
40 Mitwirkenden des Kollektivs für verantwortungsvolles digitales Design ein Referenzwerk mit 115 Best Practices für ökologisches Webdesign entwickelt.";https://github.com/cnumr/best-practices;Entwickler;;;;;;;;;;;GreenIT.fr hat ein Referenzwerk mit 115 Best Practices für ökologisches Webdesign erstellt, unterstützt von über 40 Mitwirkenden des Kollektivs für verantwortungsvolles digitales Design.
